id_employee,job_title,id_work_year,id_experience_level,id_employment_type,id_emloyee_residence,id_remote_ratio,id_company_location,id_company_size
8169,Machine Learning Engineer,4,1,3,1,1,1,2
8170,Machine Learning Engineer,4,1,3,1,1,1,2
8171,Data Architect,4,1,3,1,1,1,2
8172,Data Architect,4,1,3,1,1,1,2
8173,Machine Learning Engineer,4,1,3,1,1,1,2
8174,Machine Learning Engineer,4,1,3,1,1,1,2
8175,Lead Data Scientist,3,1,3,1,3,1,1
8176,Data Engineer,4,2,3,1,1,1,2
8177,Data Engineer,4,2,3,1,1,1,2
8178,Research Engineer,4,1,3,3,3,3,3
8179,Research Engineer,4,1,3,3,3,3,3
8180,Machine Learning Engineer,4,1,3,3,1,3,2
8181,Machine Learning Engineer,4,1,3,3,1,3,2
8182,Data Engineer,4,1,3,1,1,1,2
8183,Data Engineer,4,1,3,1,1,1,2
8184,Machine Learning Engineer,4,1,3,1,1,1,2
8185,Machine Learning Engineer,4,1,3,1,1,1,2
8186,Data Analyst,4,1,3,1,3,1,2
8187,Data Analyst,4,1,3,1,3,1,2
8188,Data Manager,4,1,3,6,1,6,2
8189,Data Manager,4,1,3,6,1,6,2
8190,Head of Data Science,4,4,3,6,1,6,2
8191,Head of Data Science,4,4,3,6,1,6,2
8192,Data Engineer,4,1,3,1,1,1,2
8193,Data Engineer,4,1,3,1,1,1,2
8194,Data Engineer,4,1,3,1,1,1,2
8195,Data Engineer,4,1,3,1,1,1,2
8196,Data Quality Analyst,4,1,3,1,1,1,2
8197,Data Quality Analyst,4,1,3,1,1,1,2
8198,Data Engineer,4,1,3,1,1,1,2
8199,Data Engineer,4,1,3,1,1,1,2
8200,Data Analyst,4,1,3,1,3,1,2
8201,Data Analyst,4,1,3,1,3,1,2
8202,Data Engineer,4,1,3,1,1,1,2
8203,Data Engineer,4,1,3,1,1,1,2
8204,Insight Analyst,4,2,3,6,1,6,2
8205,Insight Analyst,4,2,3,6,1,6,2
8206,Data Scientist,4,1,3,1,1,1,2
8207,Data Scientist,4,1,3,1,1,1,2
8208,Data Analyst,4,1,3,1,1,1,2
8209,Data Analyst,4,1,3,1,1,1,2
8210,Data Science Manager,4,1,3,1,1,1,2
8211,Data Science Manager,4,1,3,1,1,1,2
8212,Data Analyst,4,1,3,1,1,1,2
8213,Data Analyst,4,1,3,1,1,1,2
8214,Data Analyst,4,1,3,1,1,1,2
8215,Data Analyst,4,1,3,1,1,1,2
8216,Data Manager,4,1,3,1,1,1,2
8217,Data Manager,4,1,3,1,1,1,2
8218,Machine Learning Infrastructure Engineer,4,1,3,1,1,1,2
8219,Machine Learning Infrastructure Engineer,4,1,3,1,1,1,2
8220,Data Analyst,4,1,3,1,3,1,2
8221,Data Analyst,4,1,3,1,3,1,2
8222,Data Engineer,4,1,3,1,1,1,2
8223,Data Engineer,4,1,3,1,1,1,2
8224,Applied Machine Learning Engineer,4,2,3,1,1,1,2
8225,Data Scientist,3,3,3,1,3,1,2
8226,AI Scientist,4,2,3,13,2,13,1
8227,Data Analyst,4,1,3,1,1,1,2
8228,Data Analyst,4,1,3,1,1,1,2
8229,Data Scientist,4,1,3,1,1,1,2
8230,Data Scientist,4,1,3,1,1,1,2
8231,Data Engineer,4,1,3,1,1,1,2
8232,Data Engineer,4,1,3,1,1,1,2
8233,Data Engineer,4,1,3,1,3,1,2
8234,Data Engineer,4,1,3,1,3,1,2
8235,Data Engineer,4,1,3,1,1,1,2
8236,Data Engineer,4,1,3,1,1,1,2
8237,Machine Learning Engineer,4,1,3,1,1,1,2
8238,Machine Learning Engineer,4,1,3,1,1,1,2
8239,Data Engineer,4,1,3,1,3,1,2
8240,Data Engineer,4,1,3,1,3,1,2
8241,Research Engineer,4,1,3,1,1,1,2
8242,Research Engineer,4,1,3,1,1,1,2
8243,Machine Learning Engineer,4,1,3,2,3,2,2
8244,Machine Learning Engineer,4,1,3,2,3,2,2
8245,Analytics Engineer,4,1,3,1,1,1,2
8246,Analytics Engineer,4,1,3,1,1,1,2
8247,Deep Learning Engineer,4,2,3,1,3,1,2
8248,Deep Learning Engineer,4,2,3,1,3,1,2
8249,Data Engineer,4,1,3,1,3,1,2
8250,Data Engineer,4,1,3,1,3,1,2
8251,Data Engineer,4,1,3,1,1,1,2
8252,Data Engineer,4,1,3,1,1,1,2
8253,Data Scientist,4,1,3,1,1,1,2
8254,Data Scientist,4,1,3,1,1,1,2
8255,Data Scientist,4,1,3,1,1,1,2
8256,Data Scientist,4,1,3,1,1,1,2
8257,Analytics Engineer,4,1,3,1,1,1,2
8258,Analytics Engineer,4,1,3,1,1,1,2
8259,Data Manager,4,1,3,1,1,1,2
8260,Data Manager,4,1,3,1,1,1,2
8261,Data Scientist,4,1,3,1,1,1,2
8262,Data Scientist,4,1,3,1,1,1,2
8263,Data Engineer,4,2,3,6,3,6,1
8264,Data Analyst,4,1,3,1,3,1,3
8265,Data Analyst,4,1,3,1,3,1,3
8266,Data Analyst,4,3,3,1,1,1,2
8267,Data Analyst,4,3,3,1,1,1,2
8268,Data Analyst,4,1,3,1,1,1,2
8269,Data Analyst,4,1,3,1,1,1,2
8270,Data Engineer,4,1,3,1,3,1,2
8271,Data Engineer,4,1,3,1,3,1,2
8272,Machine Learning Engineer,4,1,3,1,1,1,2
8273,Machine Learning Engineer,4,1,3,1,1,1,2
8274,AI Scientist,2,2,3,43,1,43,3
8275,Machine Learning Engineer,4,1,3,1,3,1,2
8276,Machine Learning Engineer,4,1,3,1,3,1,2
8277,Data Infrastructure Engineer,4,2,3,1,3,1,2
8278,Data Infrastructure Engineer,4,2,3,1,3,1,2
8279,Machine Learning Engineer,4,1,3,1,3,1,2
8280,Machine Learning Engineer,4,1,3,1,3,1,2
8281,Data Infrastructure Engineer,4,2,3,1,1,1,2
8282,Data Infrastructure Engineer,4,2,3,1,1,1,2
8283,Machine Learning Engineer,4,1,3,1,3,1,2
8284,Machine Learning Engineer,4,1,3,1,3,1,2
8285,Machine Learning Engineer,4,1,3,1,3,1,2
8286,Machine Learning Engineer,4,1,3,1,3,1,2
8287,Data Science Manager,4,1,3,1,1,1,2
8288,Data Science Manager,4,1,3,1,1,1,2
8289,Data Engineer,4,1,3,1,3,1,2
8290,Data Engineer,4,1,3,1,3,1,2
8291,Machine Learning Engineer,4,2,3,1,1,1,2
8292,Machine Learning Engineer,4,2,3,1,1,1,2
8293,Data Architect,4,1,3,1,1,1,2
8294,Data Architect,4,1,3,1,1,1,2
8295,Machine Learning Software Engineer,4,1,3,1,1,1,2
8296,Machine Learning Software Engineer,4,1,3,1,1,1,2
8297,Data Scientist,4,1,3,1,1,1,2
8298,Data Scientist,4,1,3,1,1,1,2
8299,Data Engineer,4,1,3,1,1,1,2
8300,Data Engineer,4,1,3,1,1,1,2
8301,Machine Learning Software Engineer,4,1,3,1,1,1,2
8302,Machine Learning Software Engineer,4,1,3,1,1,1,2
8303,Data Analyst,4,2,3,1,1,1,2
8304,Data Analyst,4,2,3,1,1,1,2
8305,Data Engineer,4,1,3,1,3,1,2
8306,Data Engineer,4,1,3,1,3,1,2
8307,Data Engineer,4,1,3,1,1,1,2
8308,Data Engineer,4,1,3,1,1,1,2
8309,Data Engineer,4,4,3,1,3,1,2
8310,Data Engineer,4,4,3,1,3,1,2
8311,Data Analyst,4,1,3,1,3,1,2
8312,Data Analyst,4,1,3,1,3,1,2
8313,Data Scientist,4,1,3,1,1,1,2
8314,Data Scientist,4,1,3,1,1,1,2
8315,Data Engineer,4,2,3,1,3,1,2
8316,Data Engineer,4,2,3,1,3,1,2
8317,Data Engineer,4,1,3,1,3,1,2
8318,Data Engineer,4,1,3,1,3,1,2
8319,Data Analyst,4,2,3,33,1,33,2
8320,Data Analyst,4,2,3,33,1,33,2
8321,Data Analyst,4,3,4,17,3,5,1
8322,Data Scientist,4,3,3,38,3,38,1
8323,Data Science Lead,4,1,3,1,1,1,2
8324,Data Science Lead,4,1,3,1,1,1,2
8325,Data Scientist,4,1,3,1,1,1,2
8326,Data Scientist,4,1,3,1,1,1,2
8327,Data Engineer,4,1,3,1,1,1,2
8328,Data Engineer,4,1,3,1,1,1,2
8329,Data Engineer,4,2,3,1,1,1,2
8330,Data Engineer,4,2,3,1,1,1,2
8331,Machine Learning Infrastructure Engineer,4,1,3,18,3,18,2
8332,Machine Learning Infrastructure Engineer,4,1,3,18,3,18,2
8333,Data Scientist,4,1,3,1,1,1,2
8334,Data Scientist,4,1,3,1,1,1,2
8335,Machine Learning Engineer,4,1,3,1,1,1,2
8336,Machine Learning Engineer,4,1,3,1,1,1,2
8337,Data Analyst,4,1,3,1,3,1,2
8338,Data Analyst,4,1,3,1,3,1,2
8339,Data Analyst,4,1,3,1,1,1,2
8340,Data Analyst,4,1,3,1,1,1,2
8341,Machine Learning Engineer,4,1,3,1,3,1,2
8342,Machine Learning Engineer,4,1,3,1,3,1,2
8343,Machine Learning Engineer,4,1,3,1,3,1,2
8344,Machine Learning Engineer,4,1,3,1,3,1,2
8345,Data Engineer,4,2,3,1,1,1,2
8346,Data Engineer,4,2,3,1,1,1,2
8347,Data Science Lead,4,2,3,6,1,6,2
8348,Data Science Lead,4,2,3,6,1,6,2
8349,Data Scientist,4,1,3,1,3,1,2
8350,Data Scientist,4,1,3,1,3,1,2
8351,Data Architect,4,1,3,1,3,1,2
8352,Data Architect,4,1,3,1,3,1,2
8353,Data Analyst,4,3,3,1,3,1,2
8354,Data Analyst,4,3,3,1,3,1,2
8355,Machine Learning Engineer,4,1,3,1,1,1,2
8356,Machine Learning Engineer,4,1,3,1,1,1,2
8357,Data Scientist,4,1,3,1,3,1,2
8358,Data Scientist,4,1,3,1,3,1,2
8359,Data Manager,4,1,3,1,1,1,2
8360,Data Manager,4,1,3,1,1,1,2
8361,Data Scientist,3,3,3,1,1,1,2
8362,Machine Learning Engineer,4,2,3,6,3,6,2
8363,Research Engineer,4,3,3,6,3,6,2
8364,Research Engineer,4,3,3,6,3,6,2
8365,Machine Learning Engineer,4,1,3,1,1,1,2
8366,Machine Learning Engineer,4,1,3,1,1,1,2
8367,Data Engineer,4,1,3,1,1,1,2
8368,Data Engineer,4,1,3,1,1,1,2
8369,Data Analyst,4,1,3,1,1,1,2
8370,Data Analyst,4,1,3,1,1,1,2
8371,Data Engineer,4,1,3,1,3,1,2
8372,Data Engineer,4,1,3,1,3,1,2
8373,Data Architect,4,1,3,1,3,1,2
8374,Data Architect,4,1,3,1,3,1,2
8375,Data Engineer,4,1,3,1,1,1,2
8376,Data Engineer,4,1,3,1,1,1,2
8377,Data Analyst,4,1,3,13,3,13,2
8378,Data Analyst,4,1,3,13,3,13,2
8379,Data Analyst,4,3,3,1,3,1,1
8380,Data Analyst,4,3,3,64,2,1,1
8381,Data Engineer,4,1,3,1,1,1,2
8382,Data Engineer,4,1,3,1,1,1,2
8383,Data Engineer,4,1,3,1,1,1,2
8384,Data Engineer,4,1,3,1,1,1,2
8385,Big Data Architect,4,1,3,6,3,6,1
8386,Data Analyst,4,1,3,1,1,1,2
8387,Data Analyst,4,1,3,1,1,1,2
8388,Data Engineer,4,1,3,1,3,1,2
8389,Data Engineer,4,1,3,1,3,1,2
8390,Data Analyst,4,3,3,1,3,1,2
8391,Data Analyst,4,3,3,1,3,1,2
8392,Data Analyst,4,1,3,1,1,1,2
8393,Data Analyst,4,1,3,1,1,1,2
8394,Data Analyst,4,2,3,1,1,1,2
8395,Data Analyst,4,2,3,1,1,1,2
8396,Data Analyst,4,1,3,1,3,1,2
8397,Data Analyst,4,1,3,1,3,1,2
8398,Data Engineer,4,1,3,1,1,1,2
8399,Data Engineer,4,1,3,1,1,1,2
8400,Data Engineer,4,1,3,1,3,1,2
8401,Data Engineer,4,1,3,1,3,1,2
8402,Research Scientist,4,1,3,13,1,13,2
8403,Research Scientist,4,1,3,13,1,13,2
8404,Research Scientist,4,1,3,13,1,13,2
8405,Research Scientist,4,1,3,13,1,13,2
8406,Data Scientist,4,2,3,1,1,1,2
8407,Data Scientist,4,2,3,1,1,1,2
8408,Data Engineer,4,1,3,1,1,1,2
8409,Data Engineer,4,1,3,1,1,1,2
8410,Data Engineer,4,1,3,1,3,1,2
8411,Data Engineer,4,1,3,1,3,1,2
8412,Machine Learning Software Engineer,3,1,3,1,3,1,2
8413,Data Engineer,4,1,3,8,3,8,2
8414,Product Data Analyst,4,2,3,5,3,5,1
8415,Machine Learning Engineer,4,1,3,1,1,1,2
8416,Machine Learning Engineer,4,1,3,1,1,1,2
8417,Data Engineer,4,4,3,1,1,1,2
8418,Data Engineer,4,4,3,1,1,1,2
8419,Data Architect,4,1,3,1,3,1,2
8420,Data Architect,4,1,3,1,3,1,2
8421,Data Architect,4,1,3,1,3,1,2
8422,Data Architect,4,1,3,1,3,1,2
8423,Data Science Manager,4,1,3,1,3,1,2
8424,Data Science Manager,4,1,3,1,3,1,2
8425,Machine Learning Engineer,4,1,3,1,1,1,2
8426,Machine Learning Engineer,4,1,3,1,1,1,2
8427,Data Engineer,4,1,3,1,3,1,2
8428,Data Engineer,4,1,3,1,3,1,2
8429,Data Analyst,4,2,3,1,1,1,2
8430,Data Analyst,4,2,3,1,1,1,2
8431,Data Analyst,4,2,3,6,1,6,2
8432,Data Analyst,4,2,3,6,1,6,2
8433,Data Analyst,4,3,3,1,1,1,2
8434,Data Analyst,4,3,3,1,1,1,2
8435,Data Analyst,4,3,3,1,2,1,2
8436,Data Science Lead,4,1,3,1,1,1,2
8437,Data Science Lead,4,1,3,1,1,1,2
8438,Data Engineer,4,1,3,1,3,1,2
8439,Data Engineer,4,1,3,1,3,1,2
8440,Machine Learning Engineer,4,1,3,1,3,1,2
8441,Machine Learning Engineer,4,1,3,1,3,1,2
8442,Data Analyst,4,1,3,1,1,1,2
8443,Data Analyst,4,1,3,1,1,1,2
8444,Data Analyst,4,2,3,1,3,1,2
8445,Data Analyst,4,2,3,1,3,1,2
8446,Data Scientist,4,1,3,1,3,1,2
8447,Data Scientist,4,1,3,1,3,1,2
8448,Data Analyst,4,1,3,1,1,1,2
8449,Data Analyst,4,1,3,1,1,1,2
8450,Data Analyst,4,1,3,1,3,1,2
8451,Data Analyst,4,1,3,1,3,1,2
8452,Data Engineer,4,1,3,1,1,1,2
8453,Data Engineer,4,1,3,1,1,1,2
8454,Data Scientist,4,1,3,1,3,1,2
8455,Data Scientist,4,1,3,1,3,1,2
8456,Data Engineer,4,4,3,1,3,1,2
8457,Data Engineer,4,4,3,1,3,1,2
8458,Data Analyst,4,1,3,1,3,1,2
8459,Data Analyst,4,1,3,1,3,1,2
8460,Data Scientist,4,1,3,1,1,1,2
8461,Data Scientist,4,1,3,1,1,1,2
8462,Machine Learning Engineer,4,2,3,49,3,49,3
8463,Data Scientist,4,1,3,1,1,1,2
8464,Data Scientist,4,1,3,1,1,1,2
8465,Research Scientist,4,1,3,1,1,1,2
8466,Research Scientist,4,1,3,1,1,1,2
8467,Data Scientist,4,1,3,1,3,1,2
8468,Data Scientist,4,1,3,1,3,1,2
8469,Machine Learning Engineer,4,2,3,6,1,6,2
8470,Machine Learning Engineer,4,2,3,6,1,6,2
8471,Data Scientist,4,1,3,1,1,1,2
8472,Data Scientist,4,1,3,1,1,1,2
8473,Machine Learning Engineer,4,2,3,6,1,6,2
8474,Machine Learning Engineer,4,2,3,6,1,6,2
8475,Computer Vision Software Engineer,4,1,3,20,3,2,1
8476,Data Scientist,4,3,3,1,2,1,3
8477,Data Engineer,4,1,3,1,1,1,2
8478,Data Engineer,4,1,3,1,1,1,2
8479,Data Engineer,4,2,3,6,3,6,2
8480,Data Engineer,4,2,3,6,3,6,2
8481,Data Analyst,4,2,3,6,1,6,2
8482,Data Analyst,4,2,3,6,1,6,2
8483,Data Engineer,4,4,3,1,3,1,2
8484,Data Engineer,4,4,3,1,3,1,2
8485,Research Scientist,4,1,3,2,1,2,2
8486,Research Scientist,4,1,3,2,1,2,2
8487,Research Engineer,4,1,3,1,1,1,2
8488,Research Engineer,4,1,3,1,1,1,2
8489,Data Scientist,4,2,3,1,3,1,2
8490,Data Scientist,4,2,3,1,3,1,2
8491,Data Engineer,4,2,3,13,3,13,2
8492,Data Engineer,4,2,3,13,3,13,2
8493,Director of Data Science,4,1,3,2,2,2,2
8494,Azure Data Engineer,4,1,3,20,2,20,1
8495,Data Scientist,4,1,3,1,1,1,2
8496,Data Scientist,4,1,3,1,1,1,2
8497,Data Scientist,4,1,3,6,1,6,2
8498,Data Scientist,4,1,3,6,1,6,2
8499,Data Engineer,4,3,3,3,3,3,1
8500,Data Scientist,3,3,3,1,3,1,2
8501,Research Scientist,4,2,3,1,1,1,2
8502,Research Scientist,4,2,3,1,1,1,2
8503,BI Developer,4,1,3,1,3,1,2
8504,BI Developer,4,1,3,1,3,1,2
8505,Data Analytics Manager,4,4,3,1,1,1,2
8506,Data Analytics Manager,4,4,3,1,1,1,2
8507,Machine Learning Engineer,4,1,3,1,1,1,2
8508,Machine Learning Engineer,4,1,3,1,1,1,2
8509,Data Engineer,4,1,3,1,1,1,2
8510,Data Engineer,4,1,3,1,1,1,2
8511,Data Scientist,4,1,3,1,3,1,2
8512,Data Scientist,4,1,3,1,3,1,2
8513,Data Engineer,4,1,3,1,1,1,2
8514,Data Engineer,4,1,3,1,1,1,2
8515,Machine Learning Engineer,4,1,3,1,1,1,2
8516,Machine Learning Engineer,4,1,3,1,1,1,2
8517,ML Engineer,4,1,3,1,1,1,2
8518,ML Engineer,4,1,3,1,1,1,2
8519,Data Engineer,4,1,3,1,1,1,2
8520,Data Engineer,4,1,3,1,1,1,2
8521,Data Analytics Manager,4,1,3,1,1,1,2
8522,Data Analytics Manager,4,1,3,1,1,1,2
8523,Data Engineer,4,2,3,1,1,1,2
8524,Data Engineer,4,2,3,1,1,1,2
8525,Data Engineer,4,1,3,1,3,1,2
8526,Data Engineer,4,1,3,1,3,1,2
8527,Data Engineer,4,4,3,1,1,1,2
8528,Data Engineer,4,4,3,1,1,1,2
8529,Data Engineer,4,1,3,1,1,1,2
8530,Data Engineer,4,1,3,1,1,1,2
8531,Data Engineer,4,1,3,1,1,1,2
8532,Data Engineer,4,1,3,1,1,1,2
8533,Machine Learning Engineer,4,1,3,1,1,1,2
8534,Machine Learning Engineer,4,1,3,1,1,1,2
8535,Data Engineer,4,1,3,1,1,1,2
8536,Data Engineer,4,1,3,1,1,1,2
8537,Data Scientist,4,1,3,1,1,1,2
8538,Data Scientist,4,1,3,1,1,1,2
8539,Research Scientist,3,2,3,5,3,5,1
8540,Machine Learning Engineer,4,2,3,1,3,1,1
8541,Data Engineer,4,1,3,1,3,1,2
8542,Data Engineer,4,1,3,1,3,1,2
8543,Data Analyst,4,2,3,1,1,1,2
8544,Data Analyst,4,2,3,1,1,1,2
8545,Data Analyst,4,1,3,1,1,1,2
8546,Data Analyst,4,1,3,1,1,1,2
8547,Data Engineer,4,1,3,1,1,1,2
8548,Data Engineer,4,1,3,1,1,1,2
8549,Head of Data Science,4,4,3,1,1,1,2
8550,Head of Data Science,4,4,3,1,1,1,2
8551,Applied Scientist,4,1,3,1,1,1,2
8552,Applied Scientist,4,1,3,1,1,1,2
8553,Data Scientist,4,1,3,1,3,1,2
8554,Data Scientist,4,1,3,1,3,1,2
8555,BI Developer,4,3,3,1,1,1,2
8556,BI Developer,4,3,3,1,1,1,2
8557,Data Engineer,4,4,3,1,1,1,2
8558,Data Engineer,4,4,3,1,1,1,2
8559,Data Analyst,4,2,3,1,1,1,2
8560,Data Analyst,4,2,3,1,1,1,2
8561,Data Manager,4,1,3,1,1,1,2
8562,Data Manager,4,1,3,1,1,1,2
8563,Data Scientist,4,1,3,1,1,1,2
8564,Data Scientist,4,1,3,1,1,1,2
8565,Big Data Engineer,4,3,3,63,3,63,3
8566,Data Analyst,4,1,3,1,1,1,2
8567,Data Analyst,4,1,3,1,1,1,2
8568,Data Engineer,4,3,3,1,1,1,2
8569,Data Engineer,4,3,3,1,1,1,2
8570,Data Scientist,4,1,3,1,1,1,2
8571,Data Scientist,4,1,3,1,1,1,2
8572,Machine Learning Engineer,4,1,3,1,1,1,2
8573,Machine Learning Engineer,4,1,3,1,1,1,2
8574,Applied Scientist,4,1,3,1,1,1,1
8575,Applied Scientist,4,1,3,1,1,1,1
8576,Data Analyst,4,1,3,1,1,1,2
8577,Data Analyst,4,1,3,1,1,1,2
8578,Machine Learning Engineer,4,1,3,1,1,1,2
8579,Machine Learning Engineer,4,1,3,1,1,1,2
8580,Data Engineer,4,4,3,1,3,1,2
8581,Data Engineer,4,4,3,1,3,1,2
8582,Data Scientist,4,1,3,1,3,1,2
8583,Data Scientist,4,1,3,1,3,1,2
8584,Machine Learning Engineer,4,2,3,1,3,1,2
8585,Machine Learning Engineer,4,2,3,1,3,1,2
8586,Data Scientist,4,1,3,1,1,1,2
8587,Data Scientist,4,1,3,1,1,1,2
8588,Data Scientist,4,1,3,1,3,1,2
8589,Data Scientist,4,1,3,1,3,1,2
8590,Data Analyst,4,1,3,1,1,1,2
8591,Data Analyst,4,1,3,1,1,1,2
8592,Data Engineer,4,1,3,1,1,1,2
8593,Data Engineer,4,1,3,1,1,1,2
8594,Data Analyst,4,2,3,1,1,1,2
8595,Data Analyst,4,2,3,1,1,1,2
8596,Data Scientist,3,2,3,1,3,1,1
8597,Marketing Data Engineer,2,3,3,62,2,62,1
8598,Data Scientist,4,1,3,65,2,36,1
8599,Data Scientist,4,1,3,1,3,1,2
8600,Data Scientist,4,1,3,1,3,1,2
8601,Data Scientist,4,1,3,1,3,1,2
8602,Data Scientist,4,1,3,1,3,1,2
8603,Data Architect,4,1,3,1,1,1,2
8604,Data Architect,4,1,3,1,1,1,2
8605,Data Analyst,4,1,3,1,3,1,2
8606,Data Analyst,4,1,3,1,3,1,2
8607,Data Analyst,4,1,3,1,3,1,2
8608,Data Analyst,4,1,3,1,3,1,2
8609,Data Engineer,4,1,3,1,3,1,2
8610,Data Engineer,4,1,3,1,3,1,2
8611,Data Engineer,4,1,3,1,1,1,2
8612,Data Engineer,4,1,3,1,1,1,2
8613,Data Scientist,4,1,3,1,3,1,2
8614,Data Scientist,4,1,3,1,3,1,2
8615,Head of Data Science,4,2,3,5,2,5,1
8616,Data Analyst,4,3,3,53,3,1,3
8617,Data Science Manager,4,2,3,1,1,1,2
8618,Data Science Manager,4,2,3,1,1,1,2
8619,Data Manager,4,1,3,1,1,1,2
8620,Data Manager,4,1,3,1,1,1,2
8621,Data Analyst,4,2,3,1,1,1,2
8622,Data Analyst,4,2,3,1,1,1,2
8623,Analytics Engineer,4,1,3,1,3,1,2
8624,Analytics Engineer,4,1,3,1,3,1,2
8625,Analytics Engineer,4,1,3,1,3,1,2
8626,Analytics Engineer,4,1,3,1,3,1,2
8627,Data Engineer,4,1,3,2,3,2,2
8628,Data Engineer,4,1,3,2,3,2,2
8629,Data Engineer,4,1,3,1,1,1,1
8630,Data Engineer,4,1,3,1,1,1,1
8631,Data Engineer,4,1,3,1,3,1,2
8632,Data Engineer,4,1,3,1,3,1,2
8633,Data Scientist,4,3,3,1,1,1,2
8634,Data Scientist,4,3,3,1,1,1,2
8635,Data Analyst,4,2,3,1,1,1,2
8636,Data Analyst,4,2,3,1,1,1,2
8637,Machine Learning Engineer,3,1,3,18,2,18,1
8638,Machine Learning Engineer,4,2,3,32,1,32,3
8639,Data Scientist,4,1,3,1,3,1,2
8640,Data Scientist,4,1,3,1,3,1,2
8641,Data Scientist,4,1,3,1,3,1,2
8642,Data Scientist,4,1,3,1,3,1,2
8643,Data Analyst,4,1,3,1,3,1,2
8644,Data Analyst,4,1,3,1,3,1,2
8645,Data Engineer,4,1,3,1,1,1,2
8646,Data Engineer,4,1,3,1,1,1,2
8647,Data Engineer,4,1,3,1,1,1,2
8648,Data Engineer,4,1,3,1,1,1,2
8649,Data Analyst,4,1,3,1,1,1,2
8650,Data Analyst,4,1,3,1,1,1,2
8651,Data Scientist,4,1,3,1,1,1,2
8652,Data Scientist,4,1,3,1,1,1,2
8653,Data Engineer,4,1,3,1,3,1,2
8654,Data Engineer,4,1,3,1,3,1,2
8655,Data Engineer,4,1,3,1,1,1,2
8656,Data Engineer,4,1,3,1,1,1,2
8657,Data Engineer,4,1,3,1,3,1,2
8658,Data Engineer,4,1,3,1,3,1,2
8659,Data Engineer,4,2,3,1,1,1,2
8660,Data Engineer,4,2,3,1,1,1,2
8661,Data Engineer,4,1,3,1,1,1,2
8662,Data Engineer,4,1,3,1,1,1,2
8663,Data Engineer,4,1,3,1,3,1,2
8664,Data Engineer,4,1,3,1,3,1,2
8665,Data Engineer,4,2,3,1,1,1,2
8666,Data Engineer,4,2,3,1,1,1,2
8667,Data Scientist,4,1,3,1,3,1,2
8668,Data Scientist,4,1,3,1,3,1,2
8669,Data Analyst,4,2,3,1,1,1,2
8670,Data Analyst,4,2,3,1,1,1,2
8671,Data Scientist,4,1,3,1,3,1,2
8672,Data Scientist,4,1,3,1,3,1,2
8673,BI Analyst,4,1,3,1,1,1,2
8674,BI Analyst,4,1,3,1,1,1,2
8675,Data Analyst,4,2,3,1,1,1,2
8676,Data Analyst,4,2,3,1,1,1,2
8677,ML Engineer,4,1,3,1,1,1,2
8678,ML Engineer,4,1,3,1,1,1,2
8679,Business Data Analyst,3,3,3,1,2,1,1
8680,AI Developer,4,3,3,66,2,66,3
8681,Data Engineer,4,1,3,1,1,1,2
8682,Data Engineer,4,1,3,1,1,1,2
8683,Data Engineer,4,1,3,1,1,1,2
8684,Data Engineer,4,1,3,1,1,1,2
8685,Data Analyst,4,2,3,1,1,1,2
8686,Data Analyst,4,2,3,1,1,1,2
8687,Data Engineer,4,1,3,1,1,1,2
8688,Data Engineer,4,1,3,1,1,1,2
8689,Data Scientist,4,1,3,1,1,1,2
8690,Data Scientist,4,1,3,1,1,1,2
8691,Data Engineer,4,1,3,1,3,1,2
8692,Data Engineer,4,1,3,1,3,1,2
8693,Data Engineer,4,2,3,1,1,1,2
8694,Data Engineer,4,2,3,1,1,1,2
8695,Data Scientist,4,1,3,1,1,1,2
8696,Data Scientist,4,1,3,1,1,1,2
8697,Computer Vision Engineer,4,1,3,1,3,1,3
8698,Applied Data Scientist,4,2,3,41,3,41,3
8699,Data Analytics Lead,4,2,3,5,2,62,2
8700,Data Scientist,4,1,3,1,1,1,2
8701,Data Scientist,4,1,3,1,1,1,2
8702,Data Scientist,4,1,3,30,1,30,2
8703,Data Scientist,4,1,3,30,1,30,2
8704,Data Engineer,4,1,3,1,1,1,1
8705,Data Engineer,4,1,3,1,1,1,1
8706,BI Developer,4,1,3,1,3,1,2
8707,BI Developer,4,1,3,1,3,1,2
8708,Data Science Manager,4,1,3,1,1,1,2
8709,Data Science Manager,4,1,3,1,1,1,2
8710,Research Scientist,4,1,3,1,1,1,2
8711,Research Scientist,4,1,3,1,1,1,2
8712,Data Scientist,4,2,3,28,2,28,1
8713,Data Analyst,4,1,3,13,1,13,2
8714,Data Analyst,4,1,3,13,1,13,2
8715,Data Analyst,4,1,3,13,1,13,2
8716,Data Analyst,4,1,3,13,1,13,2
8717,Data Engineer,4,3,3,1,1,1,2
8718,Data Engineer,4,3,3,1,1,1,2
8719,Data Engineer,4,2,3,1,3,1,2
8720,Data Engineer,4,2,3,1,3,1,2
8721,Data Engineer,4,1,3,1,3,1,2
8722,Data Engineer,4,1,3,1,3,1,2
8723,Data Scientist,4,1,3,1,3,1,2
8724,Data Scientist,4,1,3,1,3,1,2
8725,Data Scientist,4,1,3,1,3,1,2
8726,Data Scientist,4,1,3,1,3,1,2
8727,Data Analyst,4,2,3,1,3,1,2
8728,Data Analyst,4,2,3,1,3,1,2
8729,Data Architect,4,1,3,1,1,1,2
8730,Data Architect,4,1,3,1,1,1,2
8731,Data Scientist,4,2,3,1,1,1,2
